date,srad,rain,rhum,tmax,tmin,wvel
2014-05-27,18.78,0.1,56.23,33.14,19.47,0.78
2014-05-28,20.68,0.77,58.78,33.65,21.35,0.7
2014-05-29,18.7,1.27,61.32,33.64,21.45,0.53
2014-05-30,14.84,4.68,74.71,29.13,21.93,0.37
2014-05-31,8.93,7.78,81.9,29.94,21.4,0.53
2014-06-01,6.54,13.57,87.88,26.75,21.18,0.45
2014-06-02,13.71,6.93,83.95,28.81,21.56,0.43
2014-06-03,13.95,7.38,79.13,31.43,21.25,0.49
2014-06-04,21.311613059740434,3.23,69.42,31.51,21.34,0.5
2014-06-05,18.18,1.31,71.47,28.93,20.33,0.44
2014-06-06,21.52,0.77,63.73,33.38,20.69,0.5
2014-06-07,21.47,0.59,56.83,33.05,20.98,0.52
2014-06-08,19.83,0.04,58.3,33.82,21.65,0.51
2014-06-09,18.48,0.46,56.35,33.49,21.03,0.52
2014-06-10,14.17,1.65,69.15,31.16,21.94,0.56
2014-06-11,14.07,2.09,75.24,29.96,21.82,0.46
2014-06-12,14.27,1.24,67.08,32.99,21.83,0.64
2014-06-13,19.16,2.2,69.25,31.88,22.16,0.53
2014-06-14,7.78,18.09,86.9,28.21,21.83,0.56
2014-06-15,6.42,31.81,88.8,27.05,20.03,0.73
2014-06-16,9.64,22.03,89.36,25.62,19.19,0.74
2014-06-17,6.16,7.23,88.39,25.81,19.87,0.69
2014-06-18,14.93,5.19,86.27,27.18,19.69,0.7
2014-06-19,6.76,0.88,80.5,28.08,20.85,0.75
2014-06-20,21.42,0.12,76.97,29.36,20.58,0.71
2014-06-21,14.77,2.98,81.12,28.67,20.74,0.65
2014-06-22,15.6,7.49,85.52,28.39,20.93,0.64
2014-06-23,9.48,6.75,87.38,27.02,21.32,0.66
2014-06-24,6.44,1.84,83.57,27.85,21,0.7
2014-06-25,18.69,0.2,73.13,29.38,20.38,0.75
2014-06-26,11.46,5.81,79.42,29.3,20.06,0.74
2014-06-27,15.87,4.73,83.33,28,21.05,0.69
2014-06-28,15.3,0.85,75.23,29.34,21.16,0.82
2014-06-29,11.64,6.84,83.02,29.42,20.46,0.79
2014-06-30,14.13,4.58,80.11,29.13,20.98,0.77
2014-07-01,15.76,5.43,80.53,28.93,20.54,0.73
2014-07-02,19.28,0.61,77.06,29.96,20.61,0.61
2014-07-03,4.65,4.47,87.19,26.51,21.29,0.57
2014-07-04,19.5,1.91,78.34,29.12,20.63,0.78
2014-07-05,12.84,1.99,77.62,29.83,20.07,0.81
2014-07-06,22.14,0.3,70.76,29.2,20.12,0.84
2014-07-07,19.09,1.26,73.44,29.96,19,0.75
2014-07-08,16.97,2.99,79.11,29.69,20.8,0.91
2014-07-09,20.92,0,68.27,29.84,20.66,1.12
2014-07-10,20.94,0.02,67.23,30.25,19.93,1.01
2014-07-11,19.2,0.14,68.96,30.86,20.38,0.98
2014-07-12,18.52,0.44,71.94,30.45,21.16,0.97
2014-07-13,5.71,5.64,84.87,26.93,21.28,0.79
2014-07-14,7.7,2.43,79.76,28.02,21.44,0.81
2014-07-15,23.51,0.02,66.88,31,21.08,0.82
2014-07-16,16.39,2,70.56,31.14,20.8,0.77
2014-07-17,11.46,9.12,80.91,29.96,21.08,0.76
2014-07-18,15.6,0,75.25,30.24,21.85,0.88
2014-07-19,16.73,0.37,73.66,29.16,21.34,0.84
2014-07-20,19.27,2.12,73.18,30.7,20.85,0.91
2014-07-21,9.21,1.18,72.85,30.61,21.46,0.94
2014-07-22,20.210909091507773,0.71,75.05,30.39,21.17,1.08
2014-07-23,17.76,0.72,70.15,30.69,21.31,1.08
2014-07-24,18.4,5.52,75.85,30.11,20.29,0.9
2014-07-25,10.87,2.51,76.96,29.87,21.32,0.9
2014-07-26,16.95,3.37,75.84,30.24,21.36,0.94
2014-07-27,13.62,1.67,75.68,28.9,21.29,0.9
2014-07-28,4.44,6.89,87.61,26.55,21.13,0.84
2014-07-29,18.69,0.83,73.04,29.91,19.08,0.92
2014-07-30,18.8,0.01,68.62,31,20.89,0.91
2014-07-31,21.66,0.06,67.38,31.38,20.98,0.8
2014-08-01,22.08,0.01,60.64,32.33,21.01,0.64
2014-08-02,22.93,0,61.62,32.68,20.77,0.59
2014-08-03,14.24,0.63,62.19,32.48,21.14,0.62
2014-08-04,15.65,3.03,74.52,30.6,20.56,0.51
2014-08-05,18.79,0.96,74.88,29.71,21.77,0.71
2014-08-06,18.48,3.05,71.64,31.44,20.44,0.71
2014-08-07,15.07,2.23,71.43,31.28,21,0.65
2014-08-08,15.65,0.84,70.78,29.6,21.54,0.6
2014-08-09,10.65,1.97,77.36,28.85,21,0.5
2014-08-10,10.69,5.2,78.99,29.4,21.19,0.52
2014-08-11,15.7,4.42,78.34,30.16,21.07,0.56
2014-08-12,17.27,2.8,71.31,30.88,20.95,0.52
2014-08-13,15.23,0.38,72.24,31.4,18.8,0.73
2014-08-14,4.64,2.54,74.39,28.05,21.33,0.78
2014-08-15,18.44,0.05,65.04,31.21,20.98,0.77
2014-08-16,9.64,0.66,75.49,28.96,20.67,0.73
2014-08-17,22,0.38,63.33,32.62,21.4,0.8
2014-08-18,9.42,0.43,70.47,31.11,21.44,0.81
2014-08-19,9.35,0.1,69.88,31.21,20.85,0.96
2014-08-20,9.17,0.53,62.76,30.26,18.67,0.76
2014-08-21,19.75,1.04,68.79,30.76,20.03,0.61
2014-08-22,18.99,1.31,67.63,31.26,20.33,0.61
2014-08-23,20.8,1.59,59.17,33.71,19.99,0.45
2014-08-24,21.06,4.94,65.88,33.7,21.17,0.29
2014-08-25,22.94,4.33,63.94,33,21.4,0.32
2014-08-26,22.13,12.67,73.61,31.65,21.72,0.29
2014-08-27,17.21,15.52,78.84,30.09,21.46,0.38
2014-08-28,8.83,6.8,80.64,28.31,20.21,0.38
2014-08-29,17.46,3.91,82.09,28.09,19.65,0.47
2014-08-30,19.13,7.7,83.14,28.4,20.05,0.36
2014-08-31,18.75,20.42,92.37,26.27,20.41,0.38
2014-09-01,17.76,2.57,83.22,28.5,20.47,0.48
2014-09-02,16.61,9.99,89.5,27.14,20.96,0.56
2014-09-03,15.99,10.64,90.06,27.13,20.94,0.49
2014-09-04,13.79,2.46,82.68,27.24,19.46,0.63
2014-09-05,6.55,3.26,86.94,26.14,18.96,0.64
2014-09-06,15.85,1.15,81.39,26.1,19.1,0.52
2014-09-07,14.64,3.76,82.88,28.37,19.68,0.48
2014-09-08,15.79,4.21,84.94,28.52,20.49,0.52
2014-09-09,16.34,1.07,81.13,28.55,20.7,0.45
2014-09-10,21.07,2.06,80.4,29.28,19.97,0.46
2014-09-11,14.27,7.46,80.26,28.59,20.2,0.45
2014-09-12,13.92,10.21,89.53,26.49,19.09,0.58
2014-09-13,15.78,13.97,87.11,27.79,20.15,0.49
2014-09-14,16.23,13.06,89.95,26.57,19.74,0.53
2014-09-15,12.43,4.22,85.91,27.51,19.01,0.42
2014-09-16,15.33,3.14,84.56,27.43,20.18,0.44
2014-09-17,20.74,1.31,80.22,28.83,19.38,0.4
2014-09-18,18.17,3.47,82.98,28.8,20.47,0.37
2014-09-19,17.05,28.66,81.48,28.51,20.16,0.36
2014-09-20,21.07,31.69,85.99,27.42,19.73,0.34
2014-09-21,17.39,2.92,85.31,27.99,20.37,0.39
2014-09-22,21.33,8.62,90.02,26.97,21.04,0.39
2014-09-23,19.14,15.34,91.51,26.77,20.53,0.37
2014-09-24,15.489482590876817,22.95,91.58,26.56,20.49,0.39
2014-09-25,16.72,6.55,90.98,25.21,20.99,0.45
2014-09-26,18.48,9.68,92.82,25.89,20.62,0.33
2014-09-27,15.74,12.56,91.5,27.1,20.62,0.31
2014-09-28,19.71,1.51,86.89,27.54,20.61,0.4
2014-09-29,20.88,4.17,87.58,27.94,20.66,0.37
2014-09-30,16.96,2.11,88.74,27.65,20.98,0.36
2014-10-01,20.61,0,85.23,28.1,20.64,0.43
2014-10-02,19.75,0,83.37,28.41,20.84,0.53
2014-10-03,20.23,0.2,81.54,28.87,20.52,0.54
2014-10-04,14.27,1.67,82.89,28.66,20.92,0.49
2014-10-05,19.72,0.08,78.4,28.74,19.67,0.53
2014-10-06,16.38,1.32,82.32,29.13,19.94,0.5
2014-10-07,14.24,6.97,89.49,26.95,21.24,0.57
2014-10-08,13.99,12.06,90.27,26.56,19.45,0.67
2014-10-09,8.53,11.48,93.42,24.04,19.2,0.56
2014-10-10,14.76,9.37,91.93,25.72,19.37,0.38
2014-10-11,15.2,10.29,92.62,24.96,20.12,0.29
2014-10-12,12.85,19.72,92.1,26.27,19.85,0.37
2014-10-13,16.16,8.11,91.78,26.26,19.4,0.44
2014-10-14,11.74,17.73,91.35,26.35,19.97,0.45
2014-10-15,13.47,7.04,89.54,26.53,19.64,0.35
2014-10-16,17.03,8.83,93.28,25.54,20.72,0.4
2014-10-17,17.66,9.41,92.97,26.6,19.75,0.33
2014-10-18,19.08,4.67,89.48,26.64,20.09,0.27
2014-10-19,17.32,11.3,91.14,26.45,20.24,0.36
2014-10-20,18.42,3.21,88.29,26.55,19.57,0.3
2014-10-21,16.37,3.13,90.85,25.83,20.6,0.39
2014-10-22,17.09,2.41,90.24,27.13,19.53,0.44
2014-10-23,18.56,0.49,87.87,27.8,20.1,0.42
2014-10-24,22.81,3.09,85.11,28.93,20.5,0.24
2014-10-25,17.13,11.21,93.14,25.66,21.15,0.41
2014-10-26,14.007483088273352,0.84,86.44,25.78,19.77,0.65
2014-10-27,13.48,2.25,88.02,24.51,17.91,0.37
2014-10-28,18.51,1.14,87.84,26.85,19.45,0.32
2014-10-29,12.95,9.2,90.49,26.75,19.62,0.41
2014-10-30,18.27,7.67,90.5,25.38,20.06,0.44
2014-10-31,16.65,2.24,88.24,26.48,19.1,0.45
2014-11-01,15.6,1.51,88.39,25.1,19.47,0.61
2014-11-02,6.11,0.63,84.1,25.77,19.55,0.99
2014-11-03,8.68,1.52,86.54,25.89,18.86,0.99
2014-11-04,9.14,2.09,88.21,26.88,20,0.78
2014-11-05,17.39,0.16,81.96,26.14,18.15,0.7
2014-11-06,21.87,0.01,79.38,25.58,16.61,0.55
2014-11-07,19.22,0.02,83.31,26.16,16.08,0.57
2014-11-08,21.39,0,79.71,26.02,16.42,0.46
2014-11-09,17.078256002491887,0.01,79.34,26.38,16.58,0.41
2014-11-10,18,0.24,83.51,27.19,16.33,0.4
2014-11-11,19.12,0.76,82.28,27.82,18.46,0.27
2014-11-12,18.17,1.76,84.41,27.35,18.82,0.37
2014-11-13,18.93,0.89,82,27.44,18.54,0.41
2014-11-14,15.45,0.1,79.74,26.29,18.37,0.61
2014-11-15,11.72,0.52,82.38,26.87,18.27,0.68
2014-11-16,14.07,0.64,83.24,27.4,19.09,0.53
2014-11-17,6.82,1.09,84.1,27.7,19.8,0.48
2014-11-18,11.36,3.08,91.35,25.39,20.52,0.55
2014-11-19,13.59,5.32,87.26,26.24,19.95,0.82
2014-11-20,15.36,3.6,87.55,26.39,19.62,0.61
2014-11-21,12.34,0.53,84.09,27.48,18.95,0.64
2014-11-22,13.55,1.45,85.42,27.25,19.84,0.58
2014-11-23,14.59,1.2,84.73,27.59,18.67,0.48
2014-11-24,14.57,2.94,83.16,28.86,19.7,0.39
2014-11-25,17.42,8.79,90.76,26.79,20.68,0.43
2014-11-26,16.9,5.8,87.67,26.5,20.23,0.72
2014-11-27,13.21,3.03,85.11,26.29,19.6,0.94
2014-11-28,11.19,1.53,84.07,26.37,19.22,1.06
2014-11-29,9.33,1.38,84.72,26.01,18.54,0.99
2014-11-30,8.95,2.27,87.87,26.63,18.65,0.79
2014-12-01,12.5,1.67,85.33,27.46,19.59,0.8
2014-12-02,12.95,1.31,84.77,25.61,19.43,0.92
2014-12-03,15.94,0.11,79.06,26.27,18.46,0.89
2014-12-04,16.95,0.02,77.14,26.55,18.08,0.78
2014-12-05,13.24,0.06,83.14,26.24,19.13,0.6
2014-12-06,13.89,0.36,79.16,27.85,19.99,0.75
2014-12-07,14.86,0.03,74.53,26.94,18.39,0.9
2014-12-08,19.61,0,71.43,25.95,16.66,0.82
2014-12-09,18.7,0.02,74.98,26.45,15.63,0.69
2014-12-10,17.87,1.52,81,26.14,15.95,0.7
2014-12-11,12.78,0.31,76.76,26.15,16.8,0.66
2014-12-12,12.26,0.01,73.64,26.22,16.39,0.77
2014-12-13,17.8,0.31,77.59,25.89,17.23,0.7
2014-12-14,16.5,0,70.75,26.62,16.22,0.54
2014-12-15,18.55,0,72.86,27.32,15.64,0.47
2014-12-16,18.82,0,70.1,27.43,16.24,0.52
2014-12-17,17.22,0.07,72.62,27.63,16.56,0.68
2014-12-18,14.69,0,74.51,28.59,17.09,0.58
2014-12-19,15.93,0.07,74.96,28.83,19.13,0.46
2014-12-20,13.85,0.38,78.91,27.79,18.66,0.52
2014-12-21,16.66,0.15,75.34,27.37,17.1,0.61
2014-12-22,18.18,0.03,77.31,27.66,16.81,0.58
2014-12-23,15.33,0,76.03,28.69,17.71,0.5
2014-12-24,18.49,0.51,71.66,30.94,18.85,0.27
2014-12-25,12.9,4.65,83.43,28.34,19.82,0.79
2014-12-26,14.51,2.14,81.74,25.7,18.75,1
2014-12-27,15.445448111603152,1.09,79.94,27.95,18.7,0.78
2014-12-28,16.5,0.12,76.66,28.72,19.45,0.66
2014-12-29,20.12,0.02,72.16,28.02,18.14,0.66
2014-12-30,16.46,0.12,75.4,27.62,17.17,0.78
2014-12-31,18.38,0.01,70.52,27.93,18.65,0.9
2015-01-01,16.27,0.64,75.65,27.93,18.53,1.01
2015-01-02,14.9,1.36,78.45,27.73,18.81,0.9
2015-01-03,11.78,1.87,79.71,28.94,20.08,0.89
2015-01-04,13.38,1.26,75.48,28.27,19.19,0.9
2015-01-05,16.97,2.43,78.31,27.19,19.26,1.17
2015-01-06,15.45,2.1,78.13,27.12,18.88,1.25
2015-01-07,9.35,0.47,73.17,26.68,18.17,1.19
2015-01-08,10.88,0.01,70.32,26.56,17.65,1.06
2015-01-09,11.83,0.04,70.98,27.05,18.04,1.03
2015-01-10,12.48,0.91,76.46,27.5,18.47,1.12
2015-01-11,15.79,0.16,72.17,28.74,18.4,0.85
2015-01-12,14.46,0.5,74.99,28.98,19.26,0.76
2015-01-13,13.68,0.11,70.88,29.5,19.56,0.77
2015-01-14,11.38,0.44,74.66,29.65,18.73,0.85
2015-01-15,13.57,0.8,73.88,29.05,19.29,0.85
2015-01-16,17.04,0.14,69.15,29.27,19.23,0.88
2015-01-17,17.77,0,65.49,28.4,17.53,0.74
2015-01-18,19.04,0.03,72.92,25.37,17.88,0.68
2015-01-19,19.18,0.11,69.84,27.5,17.67,0.65
2015-01-20,14.18,0,69.16,29.06,17.83,0.55
2015-01-21,19.09,0.05,67.58,29.36,18.02,0.54
2015-01-22,17.21,0.69,73.49,27.23,18.5,0.56
2015-01-23,20.11,0.57,69.89,28.82,18.14,0.49
2015-01-24,20.02,0.1,66.71,29.48,17.13,0.66
2015-01-25,17,0.5,69.73,28.59,18.1,0.79
2015-01-26,18.58,1.03,71.57,28.63,17.51,0.94
2015-01-27,16.63,0.52,68.6,27.73,17.48,1.01
2015-01-28,22.45,0.07,60.77,26.84,15.88,1.13
2015-01-29,19.71,0.17,61.96,27.33,15.4,1.02
2015-01-30,13.13,3.21,81.33,25.6,16.29,1.03
2015-01-31,12.31,0.01,68.92,28.38,17.52,0.95
2015-02-01,12.36,0.08,71.82,29.3,16.33,0.78
2015-02-02,18.09,0.13,68.59,29.65,17.67,0.67
2015-02-03,13.82,0,67.36,29.43,18.75,0.86
2015-02-04,21.09,0.01,63.91,28.88,17.33,0.77
2015-02-05,21.02,0.23,63.31,30.53,16.66,0.57
2015-02-06,18.38,1.95,71.76,29.65,18.13,0.95
2015-02-07,14.58,3.97,81.91,27.58,18.22,0.86
2015-02-08,15.45,0,68.01,29.15,16.81,0.55
2015-02-09,20.01,0.1,64.54,31.2,18.38,0.18
2015-02-10,14.09,0.79,75.27,27.02,19.63,0.42
2015-02-11,18.83,0.13,64.44,29.05,17.89,0.51
2015-02-12,13.59,0.49,64.52,30.19,17.02,0.47
2015-02-13,20.69,0.01,63.99,29.49,17.8,1
2015-02-14,19.41,0.01,59.19,27.56,16.56,1.22
2015-02-15,19,0,60.19,28.21,16.15,0.98
2015-02-16,19.7,0,64.21,30.09,15.11,0.67
2015-02-17,20.21,0,64.91,31.69,17.95,0.48
2015-02-18,19.83,0.04,63.24,32.15,19.17,0.69
2015-02-19,9.99,1.34,73.19,30.28,18.55,1.18
2015-02-20,10.14,0.19,68.03,27.64,17.31,1.19
2015-02-21,10.78,0.25,69.27,29.49,16.4,0.97
2015-02-22,19.97,1.41,70.59,29.86,18.88,0.94
2015-02-23,16.78,0.31,67.69,30.76,19.62,1.06
2015-02-24,18.67,0.42,64.76,30.46,19.24,0.94
2015-02-25,13.73,2.68,70.29,30.39,18.78,0.54
2015-02-26,22.69,0.04,60.89,32.1,18.77,0.43
2015-02-27,22.54,0.04,61.77,30.72,18.33,0.79
2015-02-28,21.35,0.31,65.14,29.96,18.59,1.06
2015-03-01,16.42,0.39,64.72,30.49,18.79,1.09
2015-03-02,14.27,0.8,67.82,30.3,18.83,1.22
2015-03-03,15.09,0.01,64.91,30.64,18.98,1.07
2015-03-04,17.4,0.34,64.38,30.4,17.97,0.88
2015-03-05,14.93,5.67,77.71,29.65,18.9,0.89
2015-03-06,14.32,1.25,68.81,29.79,19.25,1.16
2015-03-07,14.02,1.4,69.77,28.57,18.04,1.39
2015-03-08,17.9,0.78,63.34,29.29,17.58,1.3
2015-03-09,13.46,2.94,70.46,28.58,17.56,1.12
2015-03-10,11.71,0,64.67,31.03,17.84,0.85
2015-03-11,13.05,0.02,66.59,31.77,19.23,1.04
2015-03-12,18.87,0.08,66.26,31.9,20.35,1.17
2015-03-13,19,1.55,62.74,30.73,19.15,1.06
2015-03-14,14.34,3.91,71.67,28.77,17.8,1
2015-03-15,18.48,1.87,66.59,29.54,18.39,0.99
2015-03-16,17.26,0.73,65.88,29.25,17.96,1.04
2015-03-17,13.3,0.14,65.72,30.47,18.14,0.87
2015-03-18,22.6,0.08,56.75,31.32,18.29,0.74
2015-03-19,23.72,0.53,60.94,30.67,19.09,0.63
2015-03-20,23.07,0.02,58.1,31.61,17.48,0.71
2015-03-21,22.97,1.67,60.27,31.32,18.7,0.66
2015-03-22,22.46,0.45,58.39,31.69,18.45,0.55
2015-03-23,22.92,0.3,56.37,32.47,18.69,0.52
2015-03-24,19.45,0.54,59.98,31.54,19.36,0.66
2015-03-25,22.6,0,53.78,32.68,19,0.7
2015-03-26,22.61,0,51.69,33.57,18.89,0.5
2015-03-27,25.45,0.66,53.55,35.11,19.27,0.25
2015-03-28,20.43,0.65,61.6,31.21,19.85,0.69
2015-03-29,21.24,1.37,59.81,32.22,19.55,0.81
2015-03-30,24.12,4.43,64.8,31.08,19.08,0.76
2015-03-31,17.21,0.45,61.33,31.59,19.22,0.91
2015-04-01,16.71,2.79,70.4,30.85,19.36,0.89
2015-04-02,17,2.04,67.49,31.22,19.39,0.86
2015-04-03,17.28,0.61,63.58,32,19.9,0.94
2015-04-04,19.27,1.49,67.97,31.28,19.44,1.08
2015-04-05,17.31,0,62.24,31.66,19.84,1.13
2015-04-06,18.34,0.04,59.09,31.51,19.41,1.09
2015-04-07,21.93,1.25,64.54,30.82,18.85,1.08
2015-04-08,22.36,0.46,60.45,31.42,19.05,1.02
2015-04-09,21.4,0.29,59.11,31.91,19.41,0.96
2015-04-10,20.32,0.03,57.98,32.6,19.25,0.91
2015-04-11,22,0.56,59.36,33.06,19.74,0.82
2015-04-12,22.14,0,56.53,33.5,20.06,0.78
2015-04-13,21.73,0.3,58.93,33.57,21.01,0.76
2015-04-14,16.89,7.98,70.8,32.3,20.45,0.78
2015-04-15,20.35,0.48,63.81,32.83,20.41,0.79
2015-04-16,22.31,0.07,57.91,33.03,20.69,0.78
2015-04-17,20.86,0,57.02,33.06,20.69,0.78
2015-04-18,19.81,0,53.94,33.57,20.91,0.65
2015-04-19,22.58,0,55.16,34.45,20.9,0.62
2015-04-20,22.7,0,51.14,35.03,21.16,0.53
2015-04-21,23.49,0,53.1,35.12,21.13,0.58
2015-04-22,22.65,0,56.29,34.25,21.77,0.88
2015-04-23,25.51,0,51.21,34.42,20.85,0.76
2015-04-24,25.82,0,50.81,34.78,20.14,0.7
2015-04-25,24.34,0,47.16,34.72,20.58,0.63
2015-04-26,23.82,0,45.44,35.79,18.97,0.49
2015-04-27,21.46,0.08,50.49,36.71,21.79,0.45
2015-04-28,21.32,4.46,60.67,34.82,22.95,0.24
2015-04-29,21.15,0.7,56.12,35.58,23.45,0.25
2015-04-30,16.05,4.02,64.44,32.19,22.79,0.26
2015-05-01,19.8,13.22,71.75,31.9,21.51,0.39
2015-05-02,19.36,7.89,74.04,32.28,21.36,0.56
2015-05-03,12.81,4.55,74.97,30.24,20.26,0.74
2015-05-04,21.29,0,56.15,32.75,20.19,0.65
2015-05-05,14.28,0.16,57.05,32.98,20.44,0.65
2015-05-06,16.53,0.98,60.48,33.3,20.84,0.55
2015-05-07,19.05,3.13,66.94,33.36,21.22,0.55
2015-05-08,17.71,0.88,64.66,33.28,21.24,0.78
2015-05-09,18.73,0.05,61.79,33.23,21.56,0.98
2015-05-10,17.33,0.55,61.25,33.19,21.18,1.04
2015-05-11,14.55,0,59.3,33.4,20.96,1.08
2015-05-12,14.33,0,60.59,33.15,21.5,1.01
2015-05-13,12.54,0.86,60.14,33.63,21.56,1.08
2015-05-14,16.84,5.32,74.43,30.22,20.5,0.89
2015-05-15,18.32,3.6,69.92,29.91,20.36,0.9
2015-05-16,19.11,0,58.02,32.8,20.34,0.87
2015-05-17,10.73,0.49,67.93,30.35,21.12,0.78
2015-05-18,18.19,0.16,58.5,32.42,21.12,0.78
2015-05-19,16.69,0,53.79,31.44,20.36,0.78
2015-05-20,22.15,0,54.29,30.16,19.72,0.51
2015-05-21,13.74,1,64.81,33.33,19.93,0.54
2015-05-22,13.88,1.29,71.32,30.9,21.62,0.78
2015-05-23,10.97,1.78,67.98,31.82,21.07,0.98
2015-05-24,17.63,0,57.03,32.63,21.05,0.94
2015-05-25,10.9,0.08,58.13,32.87,21.16,0.88
2015-05-26,20.49,0.36,57.05,33.1,20.21,0.84
2015-05-27,15.71,0,54.5,33.52,20.13,0.73
2015-05-28,21.06,0,53.74,32.82,21.35,0.7
2015-05-29,19.78,0,51.94,33.88,21.24,0.65
2015-05-30,21.3,0.95,57.64,33.41,21.03,0.59
2015-05-31,13.59,3.7,75.12,30.79,21.35,0.81
2015-06-01,13.18,6.8,80.3,29.66,20.9,0.69
2015-06-02,16.13,4.29,81.41,30.47,21.21,0.47
2015-06-03,18.04,2.09,69.99,32.76,21.96,0.41
2015-06-04,18.519806977121355,9.7,80.83,29.9,22.22,0.3
2015-06-05,18.57,6.27,84.61,29.05,22.16,0.4
2015-06-06,17.73,6.29,80.24,29.77,21.77,0.57
2015-06-07,10.66,11.1,88.94,25.62,20.56,0.34
2015-06-08,6.27,8.92,87.64,25.81,19.64,0.4
2015-06-09,14.91,11.37,82.22,28.9,20.5,0.29
2015-06-10,14.13,24.19,92.65,25.57,20.29,0.21
2015-06-11,13.92,10.44,87.93,27.05,20.09,0.38
2015-06-12,13.5,10.61,91.18,25.84,20.67,0.43
2015-06-13,17.08,7.53,89.5,27.79,20.76,0.41
2015-06-14,17.88,1.46,87.88,26.55,21.38,0.53
2015-06-15,18.16,5,82.21,29.39,20.69,0.65
2015-06-16,16.91,3.76,80.58,29.41,21.32,0.89
2015-06-17,15.37,1.23,76.73,30.39,21.1,0.85
2015-06-18,12.87,6.8,83.32,29.19,21.35,0.8
2015-06-19,17.79365633339117,6.99,85.09,28.5,21.36,0.98
2015-06-20,15.52,0.45,77.4,29.19,21.74,0.98
2015-06-21,13.9,0.09,72.13,29.35,21.37,0.91
2015-06-22,18.29,0.16,75.88,27.41,20.17,0.88
2015-06-23,16.98,0.16,72.65,29.89,20.69,1
2015-06-24,13.78,0.88,75.57,29.78,21.36,1
2015-06-25,12.43,1.07,76.87,29.82,21.79,1.09
2015-06-26,15.2,0.61,69.9,30.73,22.02,1.1
2015-06-27,18.28,0.57,66.84,30.87,20.69,1
2015-06-28,11.93,3.39,78.1,30.45,21.14,0.85
2015-06-29,13.87,2.09,78.31,29.47,21.7,0.94
2015-06-30,21.13,0.2,66.99,30.67,21.61,1.08
2015-07-01,16.94,1.78,71.89,30.29,19.6,0.88
2015-07-02,15.64,2.12,76.24,30.1,20.57,0.95
2015-07-03,18.82,0.05,65.71,31.33,21.26,1.05
2015-07-04,11.37,1.47,76.24,29.32,20.99,1.01
2015-07-05,13.47,1.83,72.14,31.34,21.3,0.93
2015-07-06,14.52,3.29,72.67,30.2,20.83,0.99
2015-07-07,17.1,0.89,66.28,30.06,20.41,0.99
2015-07-08,11.05,7.11,82.36,29.3,19.92,0.81
2015-07-09,8.46,6.18,85.92,26.47,20.83,0.69
2015-07-10,6.78,6.68,84.25,27.44,20.51,0.77
2015-07-11,17.91,7.15,78.15,29.21,20.24,0.85
2015-07-12,20.34,5.65,77.93,29.84,19.93,0.66
2015-07-13,20.71,1.2,75.87,29.52,20.49,0.56
2015-07-14,13.73,0.34,76.87,28.13,20.1,0.5
2015-07-15,17.75,2.07,71.78,30.44,19.22,0.53
2015-07-16,10.1,4.34,81.53,29.54,20.71,0.66
2015-07-17,17.41,0.8,69.85,31.1,20.46,0.71
2015-07-18,12.43,9.52,75.53,30.75,20.54,0.52
2015-07-19,16.69,4.4,79.83,29.02,20.76,0.54
2015-07-20,18.14,1.07,71.08,29.99,20.04,0.54
2015-07-21,16.89,5.43,80.46,29.31,20.23,0.61
2015-07-22,13.16,2.53,78.56,30.41,19.57,0.61
2015-07-23,13.72,1.85,76.07,30.07,21.26,0.75
2015-07-24,10.29,6.04,88.08,26.94,21.51,0.75
2015-07-25,18.11,0.02,69.83,30.08,21.38,0.93
2015-07-26,17.55,0.29,66.73,30.86,20.03,0.79
2015-07-27,18.37,0.78,68.94,30.26,20.26,0.87
2015-07-28,16.8,0.46,64.76,31.46,21.39,0.83
2015-07-29,14.02,4.36,73.32,30.81,20.54,0.85
2015-07-30,12.6,8.43,86.76,27.21,20.48,0.75
2015-07-31,18.41,1.18,71.7,30.27,19.46,0.73
2015-08-01,11.53,6.6,81.08,29.46,20.47,0.7
2015-08-02,15.18,0.05,74.08,29.99,21.31,0.81
2015-08-03,23.18,0.08,68.39,30.29,21.24,0.88
2015-08-04,19.09,1.34,76.05,29.61,20.44,0.93
2015-08-05,16.17,4.35,78.97,29.94,20.88,0.94
2015-08-06,19.86,0.02,67.62,31.38,21.06,0.94
2015-08-07,22.49,0.02,62,32.21,20.67,0.7
2015-08-08,19.8,0.06,62.95,33.05,21.24,0.57
2015-08-09,18.66,0.67,63.9,32.73,21.61,0.65
2015-08-10,15.68,3.74,74.8,31.49,21.54,0.8
2015-08-11,7.72,3.28,86.6,26.57,19.72,0.65
2015-08-12,13.36,0.24,71.28,30.45,19.02,0.76
2015-08-13,13.18,1.55,73.76,30.18,21.18,0.76
2015-08-14,16.82,7.43,79.91,29.79,20.85,0.7
2015-08-15,14.32,2.06,77.79,29.15,20.99,0.65
2015-08-16,7.21,1.59,75.41,30.34,20.75,0.54
2015-08-17,18.61,0.07,69.89,31.65,21.58,0.74
2015-08-18,20.56,0,65.39,32.2,21.16,0.74
2015-08-19,20.08,1.16,70.02,32.19,19.69,0.7
2015-08-20,14.86,3.65,76.56,30.47,21.05,0.69
2015-08-21,21.51,0.01,66.49,32,20.23,0.72
2015-08-22,14.4,0,66.24,31.42,20.94,0.8
2015-08-23,16.92,0.26,63.82,32.49,21.47,0.8
